image_path,label,source_id,split,pair_type
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0683.png,0,683,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0684.png,0,684,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0685.png,0,685,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0687.png,0,687,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0688.png,0,688,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0689.png,0,689,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0690.png,0,690,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0691.png,0,691,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0692.png,0,692,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0694.png,0,694,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0695.png,0,695,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0696.png,0,696,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0697.png,0,697,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0698.png,0,698,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0700.png,0,700,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0701.png,0,701,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0703.png,0,703,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0704.png,0,704,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0705.png,0,705,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0706.png,0,706,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0707.png,0,707,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0708.png,0,708,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0709.png,0,709,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0710.png,0,710,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0711.png,0,711,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0712.png,0,712,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0713.png,0,713,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0716.png,0,716,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0717.png,0,717,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0718.png,0,718,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0719.png,0,719,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0720.png,0,720,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0721.png,0,721,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0722.png,0,722,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0723.png,0,723,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0724.png,0,724,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0725.png,0,725,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0726.png,0,726,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0727.png,0,727,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0728.png,0,728,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0729.png,0,729,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0730.png,0,730,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0731.png,0,731,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0732.png,0,732,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0733.png,0,733,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0736.png,0,736,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0738.png,0,738,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0739.png,0,739,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0740.png,0,740,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0741.png,0,741,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0742.png,0,742,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0743.png,0,743,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0745.png,0,745,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0747.png,0,747,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0748.png,0,748,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0749.png,0,749,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0750.png,0,750,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0751.png,0,751,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0752.png,0,752,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0753.png,0,753,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0754.png,0,754,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0755.png,0,755,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0756.png,0,756,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0757.png,0,757,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0758.png,0,758,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0759.png,0,759,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0761.png,0,761,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0765.png,0,765,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0766.png,0,766,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0768.png,0,768,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0769.png,0,769,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0770.png,0,770,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0771.png,0,771,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0772.png,0,772,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0773.png,0,773,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0774.png,0,774,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0777.png,0,777,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0778.png,0,778,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0779.png,0,779,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0780.png,0,780,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0782.png,0,782,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0783.png,0,783,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0785.png,0,785,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0786.png,0,786,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0787.png,0,787,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0788.png,0,788,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0790.png,0,790,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0791.png,0,791,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0792.png,0,792,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0793.png,0,793,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0794.png,0,794,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0795.png,0,795,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0796.png,0,796,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0798.png,0,798,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0799.png,0,799,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0801.png,0,801,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0804.png,0,804,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0806.png,0,806,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0807.png,0,807,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0808.png,0,808,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0809.png,0,809,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0810.png,0,810,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0811.png,0,811,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0812.png,0,812,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0813.png,0,813,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0814.png,0,814,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0815.png,0,815,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0817.png,0,817,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0818.png,0,818,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0819.png,0,819,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0820.png,0,820,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0821.png,0,821,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0823.png,0,823,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0824.png,0,824,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0825.png,0,825,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0826.png,0,826,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0827.png,0,827,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0829.png,0,829,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0830.png,0,830,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0831.png,0,831,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0832.png,0,832,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0833.png,0,833,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0835.png,0,835,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0836.png,0,836,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0837.png,0,837,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0838.png,0,838,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0839.png,0,839,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0840.png,0,840,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0841.png,0,841,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0843.png,0,843,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0845.png,0,845,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0846.png,0,846,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0847.png,0,847,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0848.png,0,848,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0849.png,0,849,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0850.png,0,850,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0851.png,0,851,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0853.png,0,853,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0854.png,0,854,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0855.png,0,855,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0857.png,0,857,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0858.png,0,858,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0860.png,0,860,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0861.png,0,861,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0863.png,0,863,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0866.png,0,866,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0867.png,0,867,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0868.png,0,868,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0869.png,0,869,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0870.png,0,870,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0871.png,0,871,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0872.png,0,872,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0873.png,0,873,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0876.png,0,876,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0877.png,0,877,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0878.png,0,878,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0879.png,0,879,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0880.png,0,880,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0881.png,0,881,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0883.png,0,883,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0885.png,0,885,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0886.png,0,886,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0887.png,0,887,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0888.png,0,888,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0889.png,0,889,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0890.png,0,890,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0891.png,0,891,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0892.png,0,892,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0893.png,0,893,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0894.png,0,894,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0895.png,0,895,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0896.png,0,896,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0898.png,0,898,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0899.png,0,899,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0901.png,0,901,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0903.png,0,903,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0904.png,0,904,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0906.png,0,906,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0907.png,0,907,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0909.png,0,909,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0910.png,0,910,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0911.png,0,911,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0912.png,0,912,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0913.png,0,913,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0914.png,0,914,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0915.png,0,915,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0916.png,0,916,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0918.png,0,918,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0919.png,0,919,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0921.png,0,921,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0922.png,0,922,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0923.png,0,923,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0924.png,0,924,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0926.png,0,926,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0928.png,0,928,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0929.png,0,929,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0931.png,0,931,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0933.png,0,933,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0934.png,0,934,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0935.png,0,935,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0936.png,0,936,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0937.png,0,937,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0938.png,0,938,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0939.png,0,939,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0942.png,0,942,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0943.png,0,943,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0944.png,0,944,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0946.png,0,946,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0948.png,0,948,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0949.png,0,949,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0950.png,0,950,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0951.png,0,951,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0952.png,0,952,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0953.png,0,953,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0954.png,0,954,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0955.png,0,955,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0956.png,0,956,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0957.png,0,957,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0958.png,0,958,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0959.png,0,959,train,negative
/root/autodl-tmp/qkzhang/cqt_v2/dataset_images_PM_noisy_cqt/unlensed/neg_0960.png,0,960,train,negative
